,doc_id,sentence_id,sentence_text,raw_text,text,sno
30,-1113525426,16,Piacenza M and Turati G ( 2014 ) Does fiscal discipline towards subnational governments affect citizens ' well-being ?,Piacenza M and Turati G ( 2014 ) Does fiscal discipline towards subnational governments affect citizens ' well-being ?,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",31
31,-1113525426,17,Evidence on health .,Evidence on health .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",32
32,-1113525426,18,"Health Economics 23 , 199-224 .","Health Economics 23 , 199-224 .","Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",33
33,-1113525426,19,"Pisano GP , Sadun R and Z M ( 2020 ) lessons from Italy 's response to coronavirus .","Pisano GP , Sadun R and Z M ( 2020 ) lessons from Italy 's response to coronavirus .","Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",34
34,-1113525426,20,Harvard Business review .,Harvard Business review .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",35
35,-1113525426,21,Puente D ( 2020 ) coronavirus .,Puente D ( 2020 ) coronavirus .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",36
36,-1113525426,22,Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006 .,Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006 .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",37
37,-1113525426,23,Open .,Open .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",38
38,-1113525426,24,Quotidianosanita.IT ( 2020 ) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici .,Quotidianosanita.IT ( 2020 ) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",39
39,-1113525426,25,E le liste d'attesa rischiano di raddoppiare .,E le liste d'attesa rischiano di raddoppiare .,"Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",40
40,-1113525426,26,"Quotidianosanita.it , 27/05/2020 .","Quotidianosanita.it , 27/05/2020 .","Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",41
41,-1113525426,27,"Ravizza S ( 2020 ) Coronavirus , la strage nelle Rsa : sette cose che non hanno funzionato .","Ravizza S ( 2020 ) Coronavirus , la strage nelle Rsa : sette cose che non hanno funzionato .","Nuti S, Vola F, Bonini A and Vainieri M (2016) Making governance work in the health care sector: evidence from a 'natural experiment' in Italy.
Health Economics Policy and Law 11, 17-38.
OECD (2019) health at a glance 2019 OECD indicators.
Paris: OECD publishing.
Https://doi.org/10.1787/4dd50c09-en OECD/European Observatory on Health Systems and Policies (2019) Italy: Country Health Profile 2019.
State of Health in the EU.
OECD publishing, Paris/European Observatory on health systems and policies, Brussels, Https://doi.org/10.1787/ Cef1e5cb-en.
Oliveira Hashiguchi TC (2020) Bringing health care to the patient: An overview of the use of telemedicine in OECD countries.
OECD health working papers.
Paris: OECD.
Palladino A (2020) Coronavirus linee guida vecchie e fondi spesi male.
Cosi il piano pandemico dell'Italia e and ato in tilt (access limited to subscribers).
La Stampa.
Petracca F, Ciani O, Cucciniello M and Tarricone R (2020) Harnessing digital health technologies during and after the COVID-19 pandemic: context matters.
Journal of Medical Internet Research 22(12).
Doi: 10.2196/21815.
Piacenza M and Turati G (2014) Does fiscal discipline towards subnational governments affect citizens' well-being?
Evidence on health.
Health Economics 23, 199-224.
Pisano GP, Sadun R and Z M (2020) lessons from Italy's response to coronavirus.
Harvard Business review.
Puente D (2020) coronavirus.
Il servizio di report e il Pdf del piano pandemico mai aggiornato dal 2006.
Open.
Quotidianosanita.IT (2020) Passata l'emergenza Covid 19 bisognera riprogrammare 410 mila interventi chirurgici.
E le liste d'attesa rischiano di raddoppiare.
Quotidianosanita.it, 27/05/2020.
Ravizza S (2020) Coronavirus, la strage nelle Rsa: sette cose che non hanno funzionato.
Corriere Della Sera.
Remuzzi A and Remuzzi G (2020) Covid-19 and Italy: What next?
The Lancet 395, 1225-1228.
Rosenbaum L (2020) The untold toll - The pandemic's effects on patients without COVID-19.
New England Journal of Medicine 382, 2368-2371.
Schrag D, Hershman DL and Basch E (2020) oncology practice during the Covid-19 pandemic.
Jama 323, 2005-2006.
Serra M (2020) Lombardia, morti sospette nelle case di riposo: perquisizioni, sequestri e nuovi filoni di indagine.
La Stampa, 24/04/2020.
WHO (2020) WHO checklist for influenza pandemic preparedness planning [Online].
Available at https://www.who.int/influenza/resources/documents/FluCheck6web.pdf?ua=1 .",42
