event_id,event,ctx,dist,sentence_text,tags,entities,chunks
E:1038914529,"31st January 2020, the Italian Government declared",2020,0,"On 31st January 2020 , the Italian Government declared a national emergency in order to be able to face the incoming COVID-19 crisis .","IN,JJ,NNP,CD,,,DT,JJ,NN,VBD,DT,JJ,NN,IN,NN,TO,VB,JJ,TO,VB,DT,JJ,NN,NN,.","O,DATE,DATE,DATE,O,O,NATIONALITY,O,O,O,O,O,O,O,O,O,O,O,O,O,MISC,O,O,O","B-PP,B-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-SBAR,O,B-VP,I-VP,B-ADJP,B-VP,I-VP,B-NP,I-NP,I-NP,I-NP,O"
E:-1716002397,detection of the first two COVID-19 cases,2020,0,"Between 31st January 2020 , when a state of national emergency was declared after the detection of the first two COVID-19 cases in Rome , and the easing of the stringent lockdown restrictions at the beginning of June , Italy was ' hit by nothing short of a tsunami of unprecedented forces , punctuated by an incessant stream of deaths .","IN,JJ,NNP,CD,,,WRB,DT,NN,IN,JJ,NN,VBD,VBN,IN,DT,NN,IN,DT,JJ,CD,NN,NNS,IN,NNP,,,CC,DT,NN,IN,DT,JJ,NN,NNS,IN,DT,NN,IN,NNP,,,NNP,VBD,'',VBN,IN,NN,JJ,IN,DT,NN,IN,JJ,NNS,,,VBN,IN,DT,JJ,NN,IN,NNS,.","O,DATE,DATE,DATE,O,O,O,O,O,O,O,O,O,O,O,O,O,O,ORDINAL,NUMBER,MISC,O,O,CITY,O,O,O,O,O,O,O,O,O,O,DATE,DATE,DATE,DATE,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-PP,B-NP,I-NP,I-NP,O,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-VP,I-VP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,O,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,O,B-NP,B-VP,I-VP,I-VP,B-PP,B-NP,B-ADJP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,O"
E:-645984318,"Unita Speciali di Continuita Assistenziale, USCA,",2020,0,"However early on in the pandemic ( March 2020 ) , the central government required the creation of special units ( Unita Speciali di Continuita Assistenziale , USCA , 1 every 50,000 inhabitants ) to manage COVID-19 patients , who did not require hospital care , to be followed in the community , including the monitoring of people in home-isolation ( DL , 2020a , 2020b ) .","RB,RB,IN,IN,DT,JJ,-LRB-,NNP,CD,-RRB-,,,DT,JJ,NN,VBD,DT,NN,IN,JJ,NNS,-LRB-,NNP,NNP,FW,NNP,NNP,,,NNP,,,CD,DT,CD,NNS,-RRB-,TO,VB,NN,NNS,,,WP,VBD,RB,VB,NN,NN,,,TO,VB,VBN,IN,DT,NN,,,VBG,DT,NN,IN,NNS,IN,NN,-LRB-,NN,,,NN,,,JJ,-RRB-,.","O,O,O,O,O,O,O,DATE,DATE,O,O,O,O,O,O,O,O,O,O,O,O,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION,ORGANIZATION,O,ORGANIZATION,O,NUMBER,O,NUMBER,O,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-ADVP,I-ADVP,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,I-NP,I-NP,B-NP,B-VP,I-VP,B-NP,I-NP,O,B-NP,B-VP,I-VP,I-VP,B-NP,I-NP,O,B-VP,I-VP,I-VP,B-PP,B-NP,I-NP,O,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,O,B-NP,O,O,O,O"
E:-1356809400,"2019, the Italian government started",2019,0,"In 2019 , the Italian government started to redress the financing of the SSN , increasing its funding to 114.5 billion EUR ( +1.59 % increase in nominal terms ) , with further forecasted increases of 2 billion EUR and 1.5 billion EUR for 2020 and 2021 , respectively ( Citoni et al ., 2020 ; de Belvis et al ., 2020 ) .","IN,CD,,,DT,JJ,NN,VBD,TO,VB,DT,NN,IN,DT,NNP,,,VBG,PRP$,NN,TO,CD,CD,$,-LRB-,CD,NN,NN,IN,JJ,NNS,-RRB-,,,IN,JJ,JJ,NNS,IN,CD,CD,$,CC,CD,CD,$,IN,CD,CC,CD,,,RB,-LRB-,NNP,FW,FW,FW,CD,:,FW,FW,FW,FW,FW,CD,-RRB-,.","O,DATE,O,O,NATIONALITY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,NUMBER,O,O,PERCENT,PERCENT,O,O,O,O,O,O,O,O,O,O,O,MONEY,MONEY,O,O,MONEY,MONEY,O,O,DATE,O,DATE,O,O,O,O,O,O,O,DATE,O,O,O,O,O,O,DATE,O,O","B-PP,B-NP,O,B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-VP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1163634376,average mortality rate of the period 1 January-30 April,2019,0,"Two months after the beginning of the first wave , the estimated excess deaths in Lombardy , the hardest hit region in the country , reached a peak of more than 23,000 deaths , equivalent to an excess mortality of +118 % compared to the average mortality rate of the period 1 January-30 April 2015-2019 ( Ghislandi et al ., 2020 ; ISTAT , 2020 ) .","CD,NNS,IN,DT,NN,IN,DT,JJ,NN,,,DT,VBN,JJ,NNS,IN,NNP,,,DT,RBS,VBN,NN,IN,DT,NN,,,VBD,DT,NN,IN,JJR,IN,CD,NNS,,,JJ,TO,DT,JJ,NN,IN,CD,NN,VBN,TO,DT,JJ,NN,NN,IN,DT,NN,CD,NN,NNP,CD,-LRB-,NNP,FW,FW,FW,CD,:,NNP,,,CD,-RRB-,.","DURATION,DURATION,O,O,O,O,O,ORDINAL,O,O,O,O,O,O,O,LOCATION,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O,O,PERCENT,PERCENT,O,O,O,O,O,O,O,O,O,NUMBER,O,DATE,DATE,O,O,O,O,O,DATE,O,ORGANIZATION,O,DATE,O,O","B-NP,I-NP,O,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,O,B-VP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,O,B-ADJP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,O"
E:1023194711,public health care expenditure was 74%,2019,0,"In 2019 , public health care expenditure was 74 % of total health care expenditure ( THE ) and 6.5 % of GDP .","IN,CD,,,JJ,NN,NN,NN,VBD,CD,NN,IN,JJ,NN,NN,NN,-LRB-,DT,-RRB-,CC,CD,NN,IN,NNP,.","O,DATE,O,O,O,O,O,O,PERCENT,PERCENT,O,O,O,O,O,O,O,O,O,PERCENT,PERCENT,O,O,O","B-PP,B-NP,O,B-NP,I-NP,I-NP,I-NP,B-VP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,B-PP,B-NP,O"
E:-1668495985,outbreak of SARS-CoV-2 has unevenly affected Italian regions,none,128,None .,"NN,.","O,O","B-NP,O"
E:485826745,"reimbursement codes, which caused the occurrence of inter-regional differences",covid-19 crisis,26,6.1.2 Hospital facilities and ICU beds One of the key bottlenecks of the recent COVID-19 crisis has been the lack of adequate ICU facilities .,"CD,NN,NNS,CC,NN,NNS,CD,IN,DT,JJ,NNS,IN,DT,JJ,NN,NN,VBZ,VBN,DT,NN,IN,JJ,NN,NNS,.","NUMBER,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,I-VP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O"
E:-1225991413,"General Data Protection Regulation (GDPR),",covid-19 crisis,0,"The COVID-19 crisis boosted the digitisation process in Italy , thanks to a relaxation of usual red tapes ( General Data Protection Regulation ( GDPR ) , procurement rules and organisational resistance ) in two ways .","DT,NN,NN,VBD,DT,NN,NN,IN,NNP,,,NNS,TO,DT,NN,IN,JJ,JJ,NNS,-LRB-,NNP,NNP,NNP,NN,-LRB-,NN,-RRB-,,,NN,NNS,CC,JJ,NN,-RRB-,IN,CD,NNS,.","O,MISC,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O","B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,O,B-ADVP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:-1002533524,it led to further investments in technological infrastructure necessary,covid-19 crisis,3,"The COVID-19 crisis boosted the digitisation process in Italy , thanks to a relaxation of usual red tapes ( General Data Protection Regulation ( GDPR ) , procurement rules and organisational resistance ) in two ways .","DT,NN,NN,VBD,DT,NN,NN,IN,NNP,,,NNS,TO,DT,NN,IN,JJ,JJ,NNS,-LRB-,NNP,NNP,NNP,NN,-LRB-,NN,-RRB-,,,NN,NNS,CC,JJ,NN,-RRB-,IN,CD,NNS,.","O,MISC,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O","B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,O,B-ADVP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O,B-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:-1965077179,"COVID-19 crisis has also been instrumental in Italy, as in many other European countries, in fostering the adoption of already existing digital technology by shifting to, and increasing",covid-19 crisis,0,"However , the COVID-19 crisis has also been instrumental in Italy , as in many other European countries , in fostering the adoption of already existing digital technology by shifting to , and increasing the of fer of , telemedicine , for example .","RB,,,DT,NN,NN,VBZ,RB,VBN,JJ,IN,NNP,,,IN,IN,JJ,JJ,JJ,NNS,,,IN,VBG,DT,NN,IN,RB,VBG,JJ,NN,IN,VBG,TO,,,CC,VBG,DT,IN,NN,IN,,,NN,,,IN,NN,.","O,O,O,MISC,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,NATIONALITY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-ADVP,O,B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-ADJP,B-PP,B-NP,O,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,O,B-PP,B-VP,B-NP,I-NP,B-PP,B-ADVP,B-VP,B-NP,I-NP,B-PP,B-VP,I-VP,I-VP,I-VP,I-VP,B-NP,B-PP,B-NP,B-PP,O,B-NP,O,B-PP,B-NP,O"
E:783854186,they have contributed to the excess deaths observed,covid-19 crisis,13,"response to the COVID-19 crisis mainly a hospital-centred response , especially in Lombardy .","NN,TO,DT,NN,NN,RB,DT,JJ,NN,,,RB,IN,NNP,.","O,O,O,MISC,O,O,O,O,O,O,O,O,LOCATION,O","B-NP,B-PP,B-NP,I-NP,I-NP,B-ADVP,B-NP,I-NP,I-NP,O,B-ADVP,B-PP,B-NP,O"
