event_id,event,ctx,dist,sentence_text,tags,entities,chunks
E:928721260,r = 9.788 x 10-8,03/17,80,03/17 03/23 03/29 04/04 04/10 04/16 04/22 04/28 05/04 05/10 .,"CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,.","NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1751271620,a = 2/3,03/17,80,03/17 03/23 03/29 04/04 04/10 04/16 04/22 04/28 05/04 05/10 .,"CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,.","NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1531413011,S(0) = 6.8 millions (e.g. the case of  Hong Kong) and  an initial infected class,03/17,80,03/17 03/23 03/29 04/04 04/10 04/16 04/22 04/28 05/04 05/10 .,"CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,.","NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,NUMBER,O","B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-2099349734,set of coronavirus mediated epidemics that affected pigs,1985,0,Learning from a set of coronavirus mediated epidemics that affected pigs in the 1983 -1985 [ 1 ] we chose to explore here the consequences of a situation where two overlapping epidemics interfere with each other .,"NNP,IN,DT,NN,IN,NN,VBN,NNS,WDT,VBD,NNS,IN,DT,CD,CD,-LRB-,CD,-RRB-,PRP,VBD,TO,VB,RB,DT,NNS,IN,DT,NN,WRB,CD,VBG,NNS,VBP,IN,DT,JJ,.","O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,DURATION,O,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O","B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,B-NP,B-NP,B-VP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,B-VP,I-VP,I-VP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-ADVP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:-234630779,"It is based on the high mutation and  recombination rate of  coronaviruses [2], and on the observation",1985,2,Learning from a set of coronavirus mediated epidemics that affected pigs in the 1983 -1985 [ 1 ] we chose to explore here the consequences of a situation where two overlapping epidemics interfere with each other .,"NNP,IN,DT,NN,IN,NN,VBN,NNS,WDT,VBD,NNS,IN,DT,CD,CD,-LRB-,CD,-RRB-,PRP,VBD,TO,VB,RB,DT,NNS,IN,DT,NN,WRB,CD,VBG,NNS,VBP,IN,DT,JJ,.","O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,DURATION,O,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O","B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,B-NP,B-NP,B-VP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,B-VP,I-VP,I-VP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-ADVP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:-978116680,it would cause gastroenteritis,1985,5,Learning from a set of coronavirus mediated epidemics that affected pigs in the 1983 -1985 [ 1 ] we chose to explore here the consequences of a situation where two overlapping epidemics interfere with each other .,"NNP,IN,DT,NN,IN,NN,VBN,NNS,WDT,VBD,NNS,IN,DT,CD,CD,-LRB-,CD,-RRB-,PRP,VBD,TO,VB,RB,DT,NNS,IN,DT,NN,WRB,CD,VBG,NNS,VBP,IN,DT,JJ,.","O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,DURATION,O,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O","B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,B-NP,B-NP,B-VP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,B-VP,I-VP,I-VP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-ADVP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:133243356,"We also explore the possible situation where  viruses A and  B would be of totally different origin, but would cause an overlapping immune response of  the host",1985,7,Learning from a set of coronavirus mediated epidemics that affected pigs in the 1983 -1985 [ 1 ] we chose to explore here the consequences of a situation where two overlapping epidemics interfere with each other .,"NNP,IN,DT,NN,IN,NN,VBN,NNS,WDT,VBD,NNS,IN,DT,CD,CD,-LRB-,CD,-RRB-,PRP,VBD,TO,VB,RB,DT,NNS,IN,DT,NN,WRB,CD,VBG,NNS,VBP,IN,DT,JJ,.","O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,DURATION,O,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O","B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,B-NP,B-NP,B-VP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,B-VP,I-VP,I-VP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-ADVP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:-842756165,the standard Susceptible-Infected-Removed (SIR) model cannot account for the patterns observed in various regions where the disease spread,1985,67,Learning from a set of coronavirus mediated epidemics that affected pigs in the 1983 -1985 [ 1 ] we chose to explore here the consequences of a situation where two overlapping epidemics interfere with each other .,"NNP,IN,DT,NN,IN,NN,VBN,NNS,WDT,VBD,NNS,IN,DT,CD,CD,-LRB-,CD,-RRB-,PRP,VBD,TO,VB,RB,DT,NNS,IN,DT,NN,WRB,CD,VBG,NNS,VBP,IN,DT,JJ,.","O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,DURATION,O,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O","B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,B-NP,B-NP,B-VP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-NP,B-VP,I-VP,I-VP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-ADVP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,O"
E:-2060872575,t0 is the critical point of the function,1985,41,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-258051935,t0 is the critical point of the function,1985,41,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1139992441,"infectives, I,",1985,70,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-403628784,"susceptibles, S,",1985,70,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-288683903,"S(t), I(t) and R(t) be the number of individuals in each of the corresponding class at time t. Note",1985,73,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1509583947,I(t) and R(t) be the number of individuals in each of the corresponding class at time t. Note,1985,73,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:367164955,R(t) be the number of individuals in each of the corresponding class at time t. Note,1985,73,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-253766216,R(t) is the cumulative number of  patients admitted to hospitals,1985,74,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1870125202,It is of ten,1985,74,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1117868815,three functions are governed by the following system of  nonlinear ordinary differential equations,1985,75,"AD provided the biological background for setting up the model and proposed , based on the 1983-1985 outbreak of coronavirus infection in European pigs the `` double epidemic '' hypothesis .","NN,VBD,DT,JJ,NN,IN,VBG,RP,DT,NN,CC,VBN,,,VBN,IN,DT,CD,NN,IN,NN,NN,IN,JJ,NNS,DT,``,JJ,JJ,'',NN,.","O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,DATE,O,O,O,CAUSE_OF_DEATH,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-VP,B-PRT,B-NP,I-NP,O,B-VP,O,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-2099349734,set of coronavirus mediated epidemics that affected pigs,february 21st,68,"This outbreak started a world-wide epidemic after a medical doctor from Guangzhou infected several persons at an hotel in Kowloon around February 21st , 2003 ( SAR Hong Kong , China ) .","DT,NN,VBD,DT,JJ,JJ,IN,DT,JJ,NN,IN,NNP,JJ,JJ,NNS,IN,DT,NN,IN,NNP,IN,NNP,CD,,,CD,-LRB-,NNP,NNP,NNP,,,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,TITLE,O,CITY,O,O,O,O,O,O,O,LOCATION,O,DATE,DATE,DATE,DATE,O,O,CITY,CITY,O,COUNTRY,O,O","B-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O"
E:-234630779,"It is based on the high mutation and  recombination rate of  coronaviruses [2], and on the observation",february 21st,70,"This outbreak started a world-wide epidemic after a medical doctor from Guangzhou infected several persons at an hotel in Kowloon around February 21st , 2003 ( SAR Hong Kong , China ) .","DT,NN,VBD,DT,JJ,JJ,IN,DT,JJ,NN,IN,NNP,JJ,JJ,NNS,IN,DT,NN,IN,NNP,IN,NNP,CD,,,CD,-LRB-,NNP,NNP,NNP,,,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,TITLE,O,CITY,O,O,O,O,O,O,O,LOCATION,O,DATE,DATE,DATE,DATE,O,O,CITY,CITY,O,COUNTRY,O,O","B-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O"
E:-978116680,it would cause gastroenteritis,february 21st,73,"This outbreak started a world-wide epidemic after a medical doctor from Guangzhou infected several persons at an hotel in Kowloon around February 21st , 2003 ( SAR Hong Kong , China ) .","DT,NN,VBD,DT,JJ,JJ,IN,DT,JJ,NN,IN,NNP,JJ,JJ,NNS,IN,DT,NN,IN,NNP,IN,NNP,CD,,,CD,-LRB-,NNP,NNP,NNP,,,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,TITLE,O,CITY,O,O,O,O,O,O,O,LOCATION,O,DATE,DATE,DATE,DATE,O,O,CITY,CITY,O,COUNTRY,O,O","B-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O"
E:133243356,"We also explore the possible situation where  viruses A and  B would be of totally different origin, but would cause an overlapping immune response of  the host",february 21st,75,"This outbreak started a world-wide epidemic after a medical doctor from Guangzhou infected several persons at an hotel in Kowloon around February 21st , 2003 ( SAR Hong Kong , China ) .","DT,NN,VBD,DT,JJ,JJ,IN,DT,JJ,NN,IN,NNP,JJ,JJ,NNS,IN,DT,NN,IN,NNP,IN,NNP,CD,,,CD,-LRB-,NNP,NNP,NNP,,,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,TITLE,O,CITY,O,O,O,O,O,O,O,LOCATION,O,DATE,DATE,DATE,DATE,O,O,CITY,CITY,O,COUNTRY,O,O","B-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,I-NP,O"
