event_id,event,ctx,dist,sentence_text,tags,entities,chunks
E:-1532248462,"Paris VI University, Dr. W.K",beijing,14,"With these constraints we were able to simulate the epidemic at several places ( Hong Kong , Beijing , Inner Mongolia ) while other places failed to be represented faithfully ( for instance for the Guangdong region where the size of the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting ) .","IN,DT,NNS,PRP,VBD,JJ,TO,VB,DT,JJ,IN,JJ,NNS,-LRB-,NNP,NNP,,,NNP,,,NNP,NNP,-RRB-,IN,JJ,NNS,VBD,TO,VB,VBN,RB,-LRB-,IN,NN,IN,DT,NNP,NN,WRB,DT,NN,IN,DT,JJ,:,IN,RB,CD,CC,CD,JJ,NNS,IN,DT,NNS,:,VBZ,RB,JJ,WRB,VBN,IN,DT,JJ,NN,IN,IN,CD,NNS,:,IN,DT,NN,CC,DT,NNS,VBZ,RB,VB,DT,JJ,NN,CC,DT,JJ,NN,VBZ,RB,JJ,IN,DT,VBG,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,O,O,O,CITY,CITY,O,CITY,O,STATE_OR_PROVINCE,STATE_OR_PROVINCE,O,O,O,O,O,O,O,O,O,O,O,O,O,O,STATE_OR_PROVINCE,O,O,O,O,O,O,O,O,O,O,NUMBER,O,NUMBER,O,O,O,O,DURATION,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,O,O","B-PP,B-NP,I-NP,B-NP,B-VP,B-ADJP,B-VP,I-VP,B-NP,I-NP,B-PP,B-NP,I-NP,B-VP,B-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,B-SBAR,B-NP,I-NP,B-VP,I-VP,I-VP,I-VP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,O,B-VP,B-NP,I-NP,B-ADVP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O,B-PP,B-NP,I-NP,O,B-NP,I-NP,B-VP,I-VP,I-VP,B-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,B-VP,O,B-ADJP,B-SBAR,B-NP,B-VP,B-NP,O"
E:-708689561,Our model would then be useful to enforce proper precautionary measures immediately,beijing,24,"With these constraints we were able to simulate the epidemic at several places ( Hong Kong , Beijing , Inner Mongolia ) while other places failed to be represented faithfully ( for instance for the Guangdong region where the size of the epidemic - with only 2 or 3 new cases for some days - is too small when compared with the total population of over 80 millions : in this case either the data does not reflect the real situation or the differential model is not relevant for this setting ) .","IN,DT,NNS,PRP,VBD,JJ,TO,VB,DT,JJ,IN,JJ,NNS,-LRB-,NNP,NNP,,,NNP,,,NNP,NNP,-RRB-,IN,JJ,NNS,VBD,TO,VB,VBN,RB,-LRB-,IN,NN,IN,DT,NNP,NN,WRB,DT,NN,IN,DT,JJ,:,IN,RB,CD,CC,CD,JJ,NNS,IN,DT,NNS,:,VBZ,RB,JJ,WRB,VBN,IN,DT,JJ,NN,IN,IN,CD,NNS,:,IN,DT,NN,CC,DT,NNS,VBZ,RB,VB,DT,JJ,NN,CC,DT,JJ,NN,VBZ,RB,JJ,IN,DT,VBG,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,O,O,O,CITY,CITY,O,CITY,O,STATE_OR_PROVINCE,STATE_OR_PROVINCE,O,O,O,O,O,O,O,O,O,O,O,O,O,O,STATE_OR_PROVINCE,O,O,O,O,O,O,O,O,O,O,NUMBER,O,NUMBER,O,O,O,O,DURATION,O,O,O,O,O,O,O,O,O,O,O,O,NUMBER,NUMBER,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,O,O","B-PP,B-NP,I-NP,B-NP,B-VP,B-ADJP,B-VP,I-VP,B-NP,I-NP,B-PP,B-NP,I-NP,B-VP,B-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,B-SBAR,B-NP,I-NP,B-VP,I-VP,I-VP,I-VP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,O,B-VP,B-NP,I-NP,B-ADVP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O,B-PP,B-NP,I-NP,O,B-NP,I-NP,B-VP,I-VP,I-VP,B-NP,I-NP,I-NP,O,B-NP,I-NP,I-NP,B-VP,O,B-ADJP,B-SBAR,B-NP,B-VP,B-NP,O"
E:861706502,applied the SEIRP model to study the outbreak of SARS in Beijing,beijing,0,Case study : the Outbreak of SARS in Beijing We have also applied the SEIRP model to study the outbreak of SARS in Beijing .,"NNP,NN,:,DT,NN,IN,NNP,IN,NNP,PRP,VBP,RB,VBN,DT,NN,NN,TO,VB,DT,NN,IN,NNP,IN,NNP,.","O,O,O,O,O,O,O,O,CITY,O,O,O,O,O,O,TITLE,O,O,O,O,O,O,O,CITY,O","B-NP,I-NP,O,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,B-NP,B-VP,I-VP,I-VP,B-NP,I-NP,I-NP,B-VP,I-VP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,O"
E:-724343143,b = 0.103,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1085138570,IP(0) = 35000,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-1577488090,initial population S(0) was set to be 13.82 millions,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-269422342,E(0) = 400,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-732426276,I(0) = 340,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1140788243,aP = 0.618,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-1581552844,rP = 10.79 x 10-8,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1582406032,R(0) = 0,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1330787582,a = 0.488,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-421663532,r = 7.69 x 10-8,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:71584185,RP(0) = 0,beijing,1,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1442295099,RP = 12 millions,beijing,3,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-1763550326,RP = 12 millions,beijing,3,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-1971213694,total number of people infected with the protective virus is RP = 12 millions,beijing,3,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1654336587,RP = 12 millions,beijing,3,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:-2144929051,simulation results in a final value of  the total people infected with the SARS virus,beijing,4,The statistics on the numbers of SARS cases in Beijing are obtained from http :// www.moh.gov.cn/zhgl/yqfb/index.htm .,"DT,NNS,IN,DT,NNS,IN,NN,NNS,IN,NNP,VBP,VBN,IN,JJ,CD,NN,.","O,O,O,O,O,O,O,O,O,CITY,O,O,O,O,NUMBER,URL,O","B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,B-PP,B-NP,I-NP,I-NP,O"
E:1142341819,SIR model cannot represent the unfolding of the SARS epidemic,beijing,101,"Various consequences of the spreading pattern of this double epidemic hypothesis are discussed in relation with the puzzling distribution of the disease in Mainland China , noticeably , in the huge difference witnessed between the situation in Beijing and in Shanghai ( both regions have tight and frequent contacts with Guangdong and Hong Kong ) .","JJ,NNS,IN,DT,NN,NN,IN,DT,JJ,JJ,NN,VBP,VBN,IN,NN,IN,DT,JJ,NN,IN,DT,NN,IN,NNP,NNP,,,RB,,,IN,DT,JJ,NN,VBD,IN,DT,NN,IN,NNP,CC,IN,NNP,-LRB-,CC,NNS,VBP,JJ,CC,JJ,NNS,IN,NNP,CC,NNP,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,CAUSE_OF_DEATH,O,LOCATION,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,CITY,O,O,CITY,O,O,O,O,O,O,O,O,O,STATE_OR_PROVINCE,O,CITY,CITY,O,O","B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,I-VP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-ADVP,O,B-PP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,O,O,O,O"
E:1431006785,the simple model of contagion by a single stable virus does not hold,beijing,102,"Various consequences of the spreading pattern of this double epidemic hypothesis are discussed in relation with the puzzling distribution of the disease in Mainland China , noticeably , in the huge difference witnessed between the situation in Beijing and in Shanghai ( both regions have tight and frequent contacts with Guangdong and Hong Kong ) .","JJ,NNS,IN,DT,NN,NN,IN,DT,JJ,JJ,NN,VBP,VBN,IN,NN,IN,DT,JJ,NN,IN,DT,NN,IN,NNP,NNP,,,RB,,,IN,DT,JJ,NN,VBD,IN,DT,NN,IN,NNP,CC,IN,NNP,-LRB-,CC,NNS,VBP,JJ,CC,JJ,NNS,IN,NNP,CC,NNP,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,CAUSE_OF_DEATH,O,LOCATION,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,CITY,O,O,CITY,O,O,O,O,O,O,O,O,O,STATE_OR_PROVINCE,O,CITY,CITY,O,O","B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,I-VP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-ADVP,O,B-PP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,O,O,O,O"
E:-662418356,data may be inaccurate to account for the reality of the epidemic,beijing,103,"Various consequences of the spreading pattern of this double epidemic hypothesis are discussed in relation with the puzzling distribution of the disease in Mainland China , noticeably , in the huge difference witnessed between the situation in Beijing and in Shanghai ( both regions have tight and frequent contacts with Guangdong and Hong Kong ) .","JJ,NNS,IN,DT,NN,NN,IN,DT,JJ,JJ,NN,VBP,VBN,IN,NN,IN,DT,JJ,NN,IN,DT,NN,IN,NNP,NNP,,,RB,,,IN,DT,JJ,NN,VBD,IN,DT,NN,IN,NNP,CC,IN,NNP,-LRB-,CC,NNS,VBP,JJ,CC,JJ,NNS,IN,NNP,CC,NNP,NNP,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,CAUSE_OF_DEATH,O,LOCATION,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,CITY,O,O,CITY,O,O,O,O,O,O,O,O,O,STATE_OR_PROVINCE,O,CITY,CITY,O,O","B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,I-VP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-ADVP,O,B-PP,B-NP,I-NP,I-NP,B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,O,O,O,O"
E:-588333412,r and rP are related to the infective rates,beijing,5,"For instance , the lifestyles of the people in Beijing and Inner Mongolia are very different because Beijing is the capital , and hence much richer ( with better hygiene , but with more important air pollution ) .","IN,NN,,,DT,NNS,IN,DT,NNS,IN,NNP,CC,NNP,NNP,VBP,RB,JJ,IN,NNP,VBZ,DT,NN,,,CC,RB,JJ,JJR,-LRB-,IN,JJR,NN,,,CC,IN,RBR,JJ,NN,NN,-RRB-,.","O,O,O,O,O,O,O,O,O,CITY,O,STATE_OR_PROVINCE,STATE_OR_PROVINCE,O,O,O,O,CITY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-PP,B-NP,O,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-VP,B-ADJP,I-ADJP,B-SBAR,B-NP,B-VP,B-NP,I-NP,O,O,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,O,O,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,O"
